text,label
"In August, WPI inflation turned marginally positive (0.2 per cent) due to a mirroring soft global oil and other commodity prices, sharp uptick in inflation in non-food manufactured and subdued demand (Chart II.18).",hawkish
"In the ECT -0.238 0.026** case of a shock, gold prices are the quickest to adjust, 0.321 0.295 followed by stock prices.",hawkish
The near-term outlook of the Indian economy is fraught with several risks.,hawkish
"In its March meeting, “Funding for Lending Programme” aimed at reducing with inflation projected to be at the upper bound of banks’ funding costs.",hawkish
"Food inflation edged up from an elevated 3.4 per cent in July-August, primarily on account of a level of 7.8 per cent in February 2024 to 8.4 per cent pick-up in core services inflation, while deflation in by June under the impact of repeated supply-side fuel prices intensified (Chart II.1).",hawkish
"From October 2016 to January market reached an all-time high of `2,051 billion on 2017, there were net FPI outflows of around `336 November 21, 2016.",hawkish
"The volatility in financial Crude 0.058*** 0.027*** 0.065*** 0.020* 0.013** 0.021* markets – represented by the VIX – is a significant driver Inflation (0.015) (0.008) (0.017) (0.011) (0.006) (0.012) of the common component of core inflation, but not Food Inflation 0.061*** 0.030*** 0.068*** 0.051*** 0.028*** 0.057*** of headline inflation.",hawkish
Sovereign bond yields have risen in most AEs times in 2018.,hawkish
"While prices of apples account of higher production in 2021-22 (an increase and coconuts (barring February) recorded deflation of 17.4 per cent), record procurement (buffer stock of throughout, inflation in banana, oranges, papaya and 2.5 lakh metric tonnes in 2022-23) and better rabi crop other fresh fruits remained elevated.",hawkish
14 Accounted for the unification of Daman and Diu with Dadra & Nagar Haveli and the formation of Ladakh as a UT 15 A core inflation print of 3.4 per cent was also seen in October 2019.,hawkish
"easing during November-January on expectations Emerging out of two quarters of sequential contraction, of less aggressive monetary tightening over softer the US economy grew by 3.2 per cent (quarter-on- inflation prints; hardening in February 2023 on quarter, seasonally adjusted annualised rates (q-o-q, stickier inflation and strong labour market conditions; saar)) in Q3:2022 and 2.6 per cent in Q4 (Table V.1).",hawkish
Chart II.15: Pulses Inflation and Stock-Use Ratio Sources: MOSPI; DGCI&S; CACP; Ministry of Agriculture; and RBI staff estimates.,hawkish
"While elevated oil prices Chapter III Demand and Output (y-o-y basis) caused higher import bill, within non- rose in the recent period, which incrementally POL non-gold imports, items such as pearls and contributed to the trade deficit.",hawkish
"In Russia, inflation reached its highest level in two years in February at around 5 per cent due to increased value added tax and weaker rouble.",hawkish
The output gap registration of diesel vehicles with higher engine in India was positive during Q1 of 2005-06 through Q1 capacity.,hawkish
"The outlook is impact of COVID-19, while ensuring that inflation characterised by heightened uncertainty with capital remains within the target.",hawkish
Monetary Policy Report October 2023 Inflation in prices of sugar and confectionery (weight cent in August; inflation in prices of dry chillies was of 1.4 per cent in the CPI and 3.0 per cent in the food also elevated averaging 24.2 per cent during April- and beverages group) increased gradually during August 2023.,hawkish
"After remaining subdued for a considerable period, food inflation in India increased sharply during I.4 Conclusion October 2019-January 2020, driven by a spike COVID-19, the accompanying lockdowns and the in vegetable prices.",hawkish
"Housing, 8 health, and transport and communication remained 6 the other major contributors to core inflation 4 (Chart II.14).",hawkish
"The 50 per cent and the 70 per cent confidence intervals for headline inflation in Q4:2019-20 are 2.5-5.2 per cent and 1.7-5.9 per cent, respectively.",hawkish
"Brazil and Russia continue to maintain dollar and crude oil traded briefly above US$ 50 per high policy rates despite recession, as inflationary barrel for the first time since July.",hawkish
"Looking in Q2, 2.7 per cent in Q3 and 2.4 per cent in Q4, with ahead, the balance of inflation risks is slanted even the caveat that in the prevailing high uncertainty, further to the downside.",hawkish
"The outlook is currencies of major emerging market economies overcast by the war and perniciously high inflation, (EMEs) in an environment of large portfolio outflows.",hawkish
"In advanced economies like 2011 to February 2022 confirm that PMI input prices do influence output prices and core CPI, a measure of the United States and the Euro area, pricing power of inflation exclusive of volatile components i.e., food and firms has increased significantly against intense pressures fuel, with no evidence of reverse causality12.",hawkish
"In a scenario of Investment ratio (lag) 0.133*** 0.138*** 0.043 0.112*** high leverage, major gains from investment accrue to (0.010) (0.015) (0.038) (0.020) debt-holders, thereby discouraging promoters from Debt to equity ratio -0.399*** -0.197** -1.924*** -0.241 undertaking further investment.",hawkish
The the moderation in inflation in Q2:2024-25 stemmed contribution of services (with a weight of 23.4 per from the negative contribution of supply side shocks cent) edged up over this period due to the pick-up Chart II.7: Drivers of CPI Inflation Sources: NSO; and RBI staff estimates.,hawkish
ahead horizons vis-à-vis the January 2020 round I.1 The Outlook for Inflation (Chart I.2).,hawkish
"Notwithstanding some moderation in February, the downward inflexibility in inflation excluding food 61-naJ 61-beF 61-raM 61-rpA 61-yaM 61-nuJ 61-luJ 61-guA 61-peS 61-tcO 61-voN 61-ceD 71-naJ 71-beF Chart II.9: Drivers of Food Inflation MONETARY POLICY REPORT APRIL 2017 and fuel has infused significant upside risks into the housing inflation of the 7th CPC house rent allowance near-term outlook.",hawkish
"The Rural-Urban Divide Compilation of all-India CPI entails a bottom-up During June-August, 2020 urban inflation was predominantly aggregation process, starting from state-wise price concentrated in the non-food sub-groups.",hawkish
Yellow metal prices surged World consumer price inflation 8.7 6.7 5.9 4.4 in April over a potential escalation in geopolitical P: Projection.,hawkish
"Moreover, benign inflation April 2019, partly due to (i) no change in the policy prints triggered market expectations of further rate stance contrary to market expectation; (ii) sustained cuts.",hawkish
